id,question_id,survey_type,topic_category,topic,question_title,question_english,question_korean,answer_type,audio_url,audio_generated_at,audio_voice
316,COM_RES_RP_C1_02,롤플레이,롤플레이,식당 방문,친구가 예약한 식당에 대해 음성 메시지로 3~4가지 질문하기,I'd like to give you a situation and ask you to act it out. A friend has invited you for dinner tomorrow night at a restaurant that you've never been to. Call your friend and leave a voice mail message asking three or four questions about the restaurant.,상황극입니다. 친구가 내일 새로운 식당에서 저녁을 먹자고 초대했어요. 친구에게 음성 메시지로 식당에 대해 3~4가지 궁금한 점을 질문해 보세요.,roleplay_11,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_02.wav,2025-10-09 01:36:45.447+00,Aoede
317,COM_RES_RP_C1_03,롤플레이,롤플레이,식당 방문,새로 생긴 식당에 대해 전화해 방문 전 3~4가지 질문하기,I'd like to give you a situation and ask you to act it out. You would like to go to a new restaurant that has opened recently. Call the restaurant and ask three or four questions to see if you want to go to that restaurant.,"상황극입니다. 최근에 오픈한 새 식당에 가보고 싶어요. 식당에 전화해 3~4가지 궁금한 점을 물어보고, 가고 싶은 곳인지 판단해 보세요.",roleplay_11,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_03.wav,2025-10-07 09:06:57.087+00,Aoede
318,COM_RES_RP_C1_04,롤플레이,롤플레이,식당 방문,친구 가족이 연 식당에 대해 3~4가지 질문해 배달 주문 여부 판단하기,I'd like to give you a situation and ask you to act it out. Your friend has a family member who has just opened up a restaurant. Ask three or four questions to learn more about this new restaurant to decide whether you want to order food from it.,"상황극입니다. 친구의 가족이 새 식당을 오픈했어요. 친구에게 전화해 이 식당에 대해 3~4가지 궁금한 점을 물어보고, 배달 음식을 시킬지 결정해 보세요.",roleplay_11,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_04.wav,2025-10-09 01:37:28.392+00,Aoede
319,COM_RES_RP_C1_05,롤플레이,롤플레이,식당 방문,"식당에 지갑을 두고 옴, 식당에 전화해 상황 설명 + 반환 방법 제안","I'm sorry, but there is a problem I need you to resolve. When you get to the store, you realize that you left your wallet at the restaurant. Call the restaurant, explain what happened, and suggest an arrangement for the wallet to be returned to you.","상황극입니다. 식당에서 나오고 보니 지갑을 두고 온 걸 알았어요. 식당에 전화해 상황을 설명하고, 지갑을 어떻게 돌려받을지 제안해 주세요.",roleplay_12,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_05.wav,2025-10-09 01:38:14.657+00,Aoede
320,COM_RES_RP_C1_06,롤플레이,롤플레이,식당 방문,"식당 가는 길 사고로 지연, 친구에게 음성 메시지 남기고 대안 제시","I'm sorry, but there is a problem which I'll need you to resolve. On your way to the restaurant, you were delayed by an accident on the road. Call your friend's cell phone and leave a voice mail. Explain the situation and offer two or three alternatives.","상황극입니다. 식당에 가는 길에 도로에서 사고가 나서 늦게 될 것 같아요. 친구에게 음성 메시지를 남기고 상황을 설명한 뒤, 몇 가지 대안을 제시해 주세요.",roleplay_12,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_06.wav,2025-10-09 01:38:57.745+00,Aoede
321,COM_RES_RP_C1_07,롤플레이,롤플레이,식당 방문,"식사 후 지갑을 두고 온 걸 알게 됨, 직원에게 상황 설명 + 결제 대안 제시","I'm sorry, but there is a problem which I'll need you to resolve. You just had a great meal at the new restaurant, but after your meal, you found out that you left your money and wallet at home. Explain your situation to the staff and make suggestions to solve the problem.","상황극입니다. 새 식당에서 식사를 마친 후에 돈과 지갑을 집에 두고 온 걸 알게 됐어요. 식당 직원에게 상황을 설명하고, 문제를 어떻게 해결할 수 있을지 제안해 주세요.",roleplay_12,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_07.wav,2025-10-09 01:39:45.128+00,Aoede
322,COM_RES_RP_C1_08,롤플레이,롤플레이,식당 방문,"배달된 음식이 다른 사람의 주문임, 식당에 전화해 상황 설명 + 대안 제시","I'm sorry, but there is a problem which I'll need you to resolve. You ordered food to be delivered to your workplace for a lunch meeting. When you opened the package, you realize that the delivery person has brought someone else's order. Call the restaurant, talk to the manager and offer two or three solutions to the problem, so that you can get the correct order as soon as possible.","상황극입니다. 직장 점심 미팅을 위해 음식을 배달시켰는데, 다른 사람의 주문이 도착했어요. 식당에 전화해 매니저와 통화하며, 어떻게 하면 제대로 된 음식을 받을 수 있을지 2~3가지 해결책을 제안해 주세요.",roleplay_12,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_08.wav,2025-10-09 01:40:34.159+00,Aoede
323,COM_RES_RP_C1_09,롤플레이,롤플레이,식당 방문,중요한 물건을 잃어버렸던 경험 설명,That's the end of the situation. Has anything like that ever happened to you? Have you ever forgotten something somewhere or could not find something important? Tell me in detail about the experience you've had when you've lost or forgotten something important.,"상황극이 끝났습니다. 물건을 어디에 두고 왔거나 중요한 것을 잃어버린 적이 있다면, 그 경험과 어떻게 해결했는지 자세히 이야기해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_09.wav,2025-10-09 01:41:18.261+00,Aoede
324,COM_RES_RP_C1_10,롤플레이,롤플레이,식당 방문,식당에 가는 도중 또는 식사 중 기억에 남는 일이 생겼던 경험 설명,That's the end of the situation. Have you ever had anything memorable happen to you when you were going to a restaurant? Maybe someone was late or got lost or something interesting happened during the meal. Explain your experience in detail. What was the situation and what happened from start to finish?,"상황극이 끝났습니다. 식당에 가는 도중이나 식사 중에 특별히 기억에 남는 경험이 있다면, 예를 들어 누군가 늦게 오거나 길을 잃은 경험 등, 전체 상황을 구체적으로 말씀해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_10.wav,2025-10-09 01:42:07.746+00,Aoede
325,COM_RES_RP_C1_11,롤플레이,롤플레이,식당 방문,식당에서 음식을 못 먹거나 고객과 문제가 있었던 경험 설명,That's the end of the situation. Tell me about a memorable experience you had at a restaurant. Maybe you did not like the food you ordered. Maybe there was some issue with other customers. Tell me everything about the incident you encountered.,"상황극이 끝났습니다. 식당에서 특별히 기억에 남는 일이 있었다면, 예를 들어 음식이 마음에 들지 않았다거나 다른 손님과 문제가 있었던 경험 등, 어떤 상황이었는지 구체적으로 설명해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_11.wav,2025-10-09 01:42:50.82+00,Aoede
326,COM_RES_RP_C1_12,롤플레이,롤플레이,식당 방문,가족이나 친구와 특별한 식사를 했던 경험 설명,"That's the end of the situation. Tell me about a time when you went out for a special meal with your family, friends or co-workers. What was the occasion? Where did you go and what happened during the meal? Tell me what happened from beginning to end.","상황극이 끝났습니다. 가족, 친구, 직장 동료와 특별한 식사를 하러 갔던 경험이 있다면, 어떤 자리였고, 어디에서 식사했으며, 어떤 일이 있었는지 처음부터 끝까지 이야기해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_RP_C1_12.wav,2025-10-09 01:43:38.375+00,Aoede
327,COM_INT_RP_C1_01,롤플레이,롤플레이,웹사이트 정보,친구가 추천한 웹사이트에 대해 친구에게 3~4가지 질문하기,I'd like to give you a situation and ask you to act it out. Your friend has found a cool website. Call your friend and ask three or four questions about this new website.,상황극입니다. 친구가 멋진 웹사이트를 찾았다고 해요. 친구에게 전화해서 그 웹사이트에 대해 3~4가지 궁금한 점을 질문해 보세요.,roleplay_11,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_RP_C1_01.wav,2025-10-09 01:44:19.013+00,Aoede
328,COM_INT_RP_C1_02,롤플레이,롤플레이,웹사이트 정보,"추천받은 사이트 접속 불가, 친구에게 상황 설명 + 사이트 확인 방법 제안","I'm sorry, but there is a problem which I'll need you to resolve. When you tried to visit the site that your friend has recommended, nothing comes up. Then, make suggestions as to how you might want to see the site as soon as possible.","상황극입니다. 친구가 추천해준 사이트에 접속하려 했는데, 사이트가 열리지 않아요. 친구에게 연락해 상황을 설명하고, 사이트를 볼 수 있는 대안을 제시해 주세요.",roleplay_12,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_RP_C1_02.wav,2025-10-09 01:45:03.384+00,Aoede
329,COM_INT_RP_C1_03,롤플레이,롤플레이,웹사이트 정보,"브라우저 문제로 웹사이트 접속 불가, 헬프데스크에 전화해 상황 설명 + 조속한 지원 요청","I'm sorry, but there is a problem which I'll need you to resolve. You have tried to log on to that website, but there is something wrong with your web browser. Call the internet help desk and ask for help. Explain why you need to get help as soon as possible.","상황극입니다. 웹사이트에 로그인하려 했는데, 웹브라우저에 문제가 있어 접속이 안 돼요. 인터넷 고객센터에 전화해 상황을 설명하고, 최대한 빨리 해결해 달라고 요청해 주세요.",roleplay_12,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_RP_C1_03.wav,2025-10-09 01:45:48.043+00,Aoede
330,COM_INT_RP_C1_04,롤플레이,롤플레이,웹사이트 정보,인터넷 이용 중 겪은 문제와 해결 방법 설명,That's the end of the situation. Have you ever had a problem while you were surfing the internet? Maybe the site you were looking for was not available. Maybe you lost your internet connection. Tell me about the time when you ran into some kind of problem. Tell me everything that happened as well as what you did to fix the problem.,"상황극이 끝났습니다. 인터넷을 하다 문제가 생긴 경험이 있다면, 예를 들어 접속이 안 되거나 사이트가 열리지 않았던 경험 등을 모두 자세히 이야기해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_RP_C1_04.wav,2025-10-09 01:46:38.297+00,Aoede
331,COM_INT_RP_C1_05,롤플레이,롤플레이,웹사이트 정보,인터넷을 활용해 과제를 해결했던 경험 설명,That's the end of the situation. How did you use the internet to get a project done in the past? What was the project about? Give me all the details.,"상황극이 끝났습니다. 인터넷을 활용해 프로젝트를 완수했던 경험이 있다면, 어떤 프로젝트였고 어떻게 진행됐는지 구체적으로 설명해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_RP_C1_05.wav,2025-10-09 01:47:17.873+00,Aoede
332,COM_CAR_RP_C1_01,롤플레이,롤플레이,자동차 고장,차량 고장 시 정비소에 수리 관련 질문하기,I'd like to give you a situation and ask you to act it out. You are driving your car through a small town and have car trouble. Go to the nearest service station and ask for help. Ask three or four questions in order to get the information you need to get your car fixed.,상황극입니다. 자동차로 작은 마을을 지나가던 중 고장이 났어요. 근처 정비소에 가서 차량 수리에 대해 3~4가지 궁금한 점을 질문해 보세요.,roleplay_11,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_CAR_RP_C1_01.wav,2025-10-09 01:48:03.257+00,Aoede
